"","LC","YEAR","BIOME","T_MAPCODE","km2"
"1835","nat",2018,"Succulent Karoo","SKr5",18.3652
"1836","nat",2018,"Succulent Karoo","SKr6",65.8632
"1837","nat",2018,"Succulent Karoo","SKr7",326.5972
"1838","nat",2018,"Succulent Karoo","SKr8",50.5336
"1839","nat",2018,"Succulent Karoo","SKr9",3.2652
"1840","nat",2018,"Succulent Karoo","SKs1",315.38
"1841","nat",2018,"Succulent Karoo","SKs10",134.0656
"1842","nat",2018,"Succulent Karoo","SKs11",286.7372
"1843","nat",2018,"Succulent Karoo","SKs12",423.9252
"1844","nat",2018,"Succulent Karoo","SKs13",110.2904
"1845","nat",2018,"Succulent Karoo","SKs14",645.5372
"1846","nat",2018,"Succulent Karoo","SKs2",525.67
"1847","nat",2018,"Succulent Karoo","SKs3",303.8476
"1848","nat",2018,"Succulent Karoo","SKs4",441.8632
"1849","nat",2018,"Succulent Karoo","SKs5",565.7144
"1850","nat",2018,"Succulent Karoo","SKs6",122.832
"1851","nat",2018,"Succulent Karoo","SKs7",2545.486
"1852","nat",2018,"Succulent Karoo","SKs8",734.138
"1853","nat",2018,"Succulent Karoo","SKs9",886.9968
"1854","nat",2018,"Succulent Karoo","SKt1",101.3432
"1855","nat",2018,"Succulent Karoo","SKt2",7316.6456
"1856","nat",2018,"Succulent Karoo","SKt3",5226.1568
"1857","nat",2018,"Succulent Karoo","SKv1",451.1516
"1858","nat",2018,"Succulent Karoo","SKv10",226.6016
"1859","nat",2018,"Succulent Karoo","SKv11",1374.506
"1860","nat",2018,"Succulent Karoo","SKv13",2515.8504
"1861","nat",2018,"Succulent Karoo","SKv14",771.1804
"1862","nat",2018,"Succulent Karoo","SKv2",557.2216
"1863","nat",2018,"Succulent Karoo","SKv3",903.2952
"1864","nat",2018,"Succulent Karoo","SKv4",1313.9288
"1865","nat",2018,"Succulent Karoo","SKv5",6926.9688
"1866","nat",2018,"Succulent Karoo","SKv6",4677.1048
"1867","nat",2018,"Succulent Karoo","SKv7",499.6652
"1868","nat",2018,"Succulent Karoo","SKv8",3936.3552
"1869","nat",2020,"Albany Thicket","AT15",14.5756
"1870","nat",2020,"Albany Thicket","AT16",51.1812
"1871","nat",2020,"Albany Thicket","AT17",576.8664
"1872","nat",2020,"Albany Thicket","AT18",1035.1504
"1873","nat",2020,"Albany Thicket","AT19",1061.9932
"1874","nat",2020,"Albany Thicket","AT20",20.0452
"1875","nat",2020,"Albany Thicket","AT21",311.3724
"1876","nat",2020,"Albany Thicket","AT22",93.084
"1877","nat",2020,"Albany Thicket","AT23",268.436
"1878","nat",2020,"Albany Thicket","AT24",2600.252
"1879","nat",2020,"Albany Thicket","AT25",2110.1224
"1880","nat",2020,"Albany Thicket","AT26",30.2088
"1881","nat",2020,"Albany Thicket","AT27",1231.184
"1882","nat",2020,"Albany Thicket","AT28",908.47
"1883","nat",2020,"Albany Thicket","AT29",768.3452
"1884","nat",2020,"Albany Thicket","AT30",626.088
"1885","nat",2020,"Albany Thicket","AT31",210.2132
"1886","nat",2020,"Albany Thicket","AT32",3452.8
"1887","nat",2020,"Albany Thicket","AT33",484.2196
"1888","nat",2020,"Albany Thicket","AT34",161.734
"1889","nat",2020,"Albany Thicket","AT35",18.378
"1890","nat",2020,"Albany Thicket","AT36",29.8592
"1891","nat",2020,"Albany Thicket","AT37",106.2076
"1892","nat",2020,"Albany Thicket","AT38",851.5792
"1893","nat",2020,"Albany Thicket","AT39",217.718
"1894","nat",2020,"Albany Thicket","AT40",463.9972
"1895","nat",2020,"Albany Thicket","AT41",208.1496
"1896","nat",2020,"Albany Thicket","AT42",52.8664
"1897","nat",2020,"Albany Thicket","AT43",265.994
"1898","nat",2020,"Albany Thicket","AT44",64.3312
"1899","nat",2020,"Albany Thicket","AT45",430.7936
"1900","nat",2020,"Albany Thicket","AT46",552.4164
"1901","nat",2020,"Albany Thicket","AT47",887.002
"1902","nat",2020,"Albany Thicket","AT48",11.72
"1903","nat",2020,"Albany Thicket","AT49",5530.824
"1904","nat",2020,"Albany Thicket","AT50",515.7564
"1905","nat",2020,"Albany Thicket","AT51",1698.5728
"1906","nat",2020,"Albany Thicket","AT52",30.246
"1907","nat",2020,"Albany Thicket","AT53",16.684
"1908","nat",2020,"Albany Thicket","AT54",184.9032
"1909","nat",2020,"Albany Thicket","AT55",742.1788
"1910","nat",2020,"Albany Thicket","AT56",468.1268
"1911","nat",2020,"Albany Thicket","AT57",105.7808
"1912","nat",2020,"Albany Thicket","AT58",2222.5008
"1913","nat",2020,"Azonal","AZa1",18.1956
"1914","nat",2020,"Azonal","AZa2",116.5116
"1915","nat",2020,"Azonal","AZa3",543.8828
"1916","nat",2020,"Azonal","AZa4",1253.78
"1917","nat",2020,"Azonal","AZa5",2132.8992
"1918","nat",2020,"Azonal","AZa6",287.1932
"1919","nat",2020,"Azonal","AZa7",875.1724
"1920","nat",2020,"Azonal","AZd1",0.3532
"1921","nat",2020,"Azonal","AZd2",9.6724
"1922","nat",2020,"Azonal","AZd3",215.3684
"1923","nat",2020,"Azonal","AZd4",26.306
"1924","nat",2020,"Azonal","AZi1",1201.3252
"1925","nat",2020,"Azonal","AZi3",1915.0608
"1926","nat",2020,"Azonal","AZi5",4825.7488
"1927","nat",2020,"Azonal","AZi6",4543.3332
"1928","nat",2020,"Azonal","AZi7",1984.6736
"1929","nat",2020,"Azonal","AZi8",144.5692
"1930","nat",2020,"Azonal","AZs3",11.9752
"1931","nat",2020,"Desert","Dg1",333.016
"1932","nat",2020,"Desert","Dg10",2084.4008
"1933","nat",2020,"Desert","Dg2",361.398
"1934","nat",2020,"Desert","Dg3",156.5132
"1935","nat",2020,"Desert","Dg4",107.242
"1936","nat",2020,"Desert","Dg5",591.9524
"1937","nat",2020,"Desert","Dg6",8.1068
"1938","nat",2020,"Desert","Dg7",244.1176
"1939","nat",2020,"Desert","Dg8",342.932
"1940","nat",2020,"Desert","Dg9",1198.4944
"1941","nat",2020,"Desert","Dn1",1.3716
"1942","nat",2020,"Desert","Dn2",1.0224
"1943","nat",2020,"Desert","Dn3",122.8844
"1944","nat",2020,"Desert","Dn4",195.1072
"1945","nat",2020,"Desert","Dn5",384.9532
"1946","nat",2020,"Forest","FOa1",133.7084
"1947","nat",2020,"Forest","FOa2",72.8896
"1948","nat",2020,"Forest","FOa3",20.6628
"1949","nat",2020,"Forest","FOz1",632.4848
"1950","nat",2020,"Forest","FOz2",182.454
"1951","nat",2020,"Forest","FOz3",884.4928
"1952","nat",2020,"Forest","FOz4",288.9716
"1953","nat",2020,"Forest","FOz5",946.326
"1954","nat",2020,"Forest","FOz6",150.932
"1955","nat",2020,"Forest","FOz7",516.17
"1956","nat",2020,"Forest","FOz8",244.4464
"1957","nat",2020,"Forest","FOz9",81.2604
"1958","nat",2020,"Fynbos","FFa1",53.1612
"1959","nat",2020,"Fynbos","FFa2",169.6896
"1960","nat",2020,"Fynbos","FFa3",139.3292
"1961","nat",2020,"Fynbos","FFa4",5.176
"1962","nat",2020,"Fynbos","FFb1",258.3268
"1963","nat",2020,"Fynbos","FFb2",128.2904
"1964","nat",2020,"Fynbos","FFb3",97.72
"1965","nat",2020,"Fynbos","FFb4",54.0752
"1966","nat",2020,"Fynbos","FFb5",95.86
"1967","nat",2020,"Fynbos","FFb6",29.3304
"1968","nat",2020,"Fynbos","FFc1",389.0884
"1969","nat",2020,"Fynbos","FFd1",1107.2972
"1970","nat",2020,"Fynbos","FFd10",30.6976
"1971","nat",2020,"Fynbos","FFd11",60.0304
"1972","nat",2020,"Fynbos","FFd2",760.3436
"1973","nat",2020,"Fynbos","FFd3",639.8112
"1974","nat",2020,"Fynbos","FFd4",333.228
"1975","nat",2020,"Fynbos","FFd5",91.812
"1976","nat",2020,"Fynbos","FFd6",51.6908
"1977","nat",2020,"Fynbos","FFd7",119.77
"1978","nat",2020,"Fynbos","FFd8",43.4952
"1979","nat",2020,"Fynbos","FFd9",264.364
"1980","nat",2020,"Fynbos","FFf1",233.9056
"1981","nat",2020,"Fynbos","FFf2",19.4044
"1982","nat",2020,"Fynbos","FFg1",64.024
"1983","nat",2020,"Fynbos","FFg2",280.9016
"1984","nat",2020,"Fynbos","FFg3",31.3424
"1985","nat",2020,"Fynbos","FFg4",14.1352
"1986","nat",2020,"Fynbos","FFg5",178.5104
"1987","nat",2020,"Fynbos","FFh1",199.2624
"1988","nat",2020,"Fynbos","FFh10",278.0152
"1989","nat",2020,"Fynbos","FFh11",5.3908
"1990","nat",2020,"Fynbos","FFh2",101.2844
"1991","nat",2020,"Fynbos","FFh3",63.714
"1992","nat",2020,"Fynbos","FFh4",203.862
"1993","nat",2020,"Fynbos","FFh5",36.1088
"1994","nat",2020,"Fynbos","FFh6",67.5152
"1995","nat",2020,"Fynbos","FFh7",148.3028
"1996","nat",2020,"Fynbos","FFh8",144.5036
"1997","nat",2020,"Fynbos","FFh9",245.5312
"1998","nat",2020,"Fynbos","FFl1",257.5984
"1999","nat",2020,"Fynbos","FFl2",661.8244
"2000","nat",2020,"Fynbos","FFl3",622.448
"2001","nat",2020,"Fynbos","FFq1",49.024
"2002","nat",2020,"Fynbos","FFq2",1617.482
"2003","nat",2020,"Fynbos","FFq3",1249.8856
"2004","nat",2020,"Fynbos","FFq4",91.3576
"2005","nat",2020,"Fynbos","FFq5",388.3248
"2006","nat",2020,"Fynbos","FFq6",669.522
"2007","nat",2020,"Fynbos","FFs1",801.0928
"2008","nat",2020,"Fynbos","FFs10",1009.1724
"2009","nat",2020,"Fynbos","FFs11",764.088
"2010","nat",2020,"Fynbos","FFs12",1050.5472
"2011","nat",2020,"Fynbos","FFs13",520.8932
"2012","nat",2020,"Fynbos","FFs14",333.2388
"2013","nat",2020,"Fynbos","FFs15",906.6148
"2014","nat",2020,"Fynbos","FFs16",1173.596
"2015","nat",2020,"Fynbos","FFs17",100.3344
"2016","nat",2020,"Fynbos","FFs18",732.74
"2017","nat",2020,"Fynbos","FFs19",1050.336
"2018","nat",2020,"Fynbos","FFs2",939.6116
"2019","nat",2020,"Fynbos","FFs20",1569.6316
"2020","nat",2020,"Fynbos","FFs21",318.0468
"2021","nat",2020,"Fynbos","FFs22",385.3908
"2022","nat",2020,"Fynbos","FFs23",846.1904
"2023","nat",2020,"Fynbos","FFs24",1082.396
"2024","nat",2020,"Fynbos","FFs25",330.9168
"2025","nat",2020,"Fynbos","FFs26",287.0992
"2026","nat",2020,"Fynbos","FFs27",2161.7728
"2027","nat",2020,"Fynbos","FFs28",3698.8704
"2028","nat",2020,"Fynbos","FFs29",132.838
"2029","nat",2020,"Fynbos","FFs3",469.4724
"2030","nat",2020,"Fynbos","FFs30",37.4848
"2031","nat",2020,"Fynbos","FFs31",50.7904
"2032","nat",2020,"Fynbos","FFs32",357.5984
"2033","nat",2020,"Fynbos","FFs4",2233.7616
"2034","nat",2020,"Fynbos","FFs5",1051.2628
"2035","nat",2020,"Fynbos","FFs6",370.938
"2036","nat",2020,"Fynbos","FFs7",371.17
"2037","nat",2020,"Fynbos","FFs8",315.8412
"2038","nat",2020,"Fynbos","FFs9",203.404
"2039","nat",2020,"Fynbos","FFt1",395.7816
"2040","nat",2020,"Fynbos","FFt2",181.6072
"2041","nat",2020,"Fynbos","FRa1",175.2748
"2042","nat",2020,"Fynbos","FRa2",36.5952
"2043","nat",2020,"Fynbos","FRc1",12.8756
"2044","nat",2020,"Fynbos","FRc2",28.5356
"2045","nat",2020,"Fynbos","FRd1",197.3924
"2046","nat",2020,"Fynbos","FRd2",565.3448
"2047","nat",2020,"Fynbos","FRg1",252.86
"2048","nat",2020,"Fynbos","FRg2",154.9304
"2049","nat",2020,"Fynbos","FRg3",18.8336
"2050","nat",2020,"Fynbos","FRl1",433.0896
"2051","nat",2020,"Fynbos","FRs1",196.1052
"2052","nat",2020,"Fynbos","FRs10",2.5512
"2053","nat",2020,"Fynbos","FRs11",153.548
"2054","nat",2020,"Fynbos","FRs12",196.234
"2055","nat",2020,"Fynbos","FRs13",398.3344
"2056","nat",2020,"Fynbos","FRs14",326.7788
"2057","nat",2020,"Fynbos","FRs15",264.3352
"2058","nat",2020,"Fynbos","FRs16",1104.8436
"2059","nat",2020,"Fynbos","FRs17",64.3528
"2060","nat",2020,"Fynbos","FRs18",118.6768
"2061","nat",2020,"Fynbos","FRs19",156.052
"2062","nat",2020,"Fynbos","FRs2",104.4872
"2063","nat",2020,"Fynbos","FRs20",11.5236
"2064","nat",2020,"Fynbos","FRs3",3148.9484
"2065","nat",2020,"Fynbos","FRs4",211.8412
"2066","nat",2020,"Fynbos","FRs5",1199.3404
"2067","nat",2020,"Fynbos","FRs6",1810.7776
"2068","nat",2020,"Fynbos","FRs7",1294.2568
"2069","nat",2020,"Fynbos","FRs8",617.2852
"2070","nat",2020,"Fynbos","FRs9",489.5764
"2071","nat",2020,"Fynbos","FS1",236.1392
"2072","nat",2020,"Fynbos","FS10",306.0088
"2073","nat",2020,"Fynbos","FS11",39.4644
"2074","nat",2020,"Fynbos","FS12",91.3728
"2075","nat",2020,"Fynbos","FS13",35.23
"2076","nat",2020,"Fynbos","FS14",85.0996
"2077","nat",2020,"Fynbos","FS2",78.6932
"2078","nat",2020,"Fynbos","FS3",583.5696
"2079","nat",2020,"Fynbos","FS4",49.5944
"2080","nat",2020,"Fynbos","FS5",293.57
"2081","nat",2020,"Fynbos","FS6",189.02
"2082","nat",2020,"Fynbos","FS7",37.5596
"2083","nat",2020,"Fynbos","FS9",12.3868
"2084","nat",2020,"Grassland","Gd1",4226.5148
"2085","nat",2020,"Grassland","Gd10",2755.4296
"2086","nat",2020,"Grassland","Gd2",153.858
"2087","nat",2020,"Grassland","Gd3",2411.2724
"2088","nat",2020,"Grassland","Gd4",5999.4244
"2089","nat",2020,"Grassland","Gd5",1116.5988
"2090","nat",2020,"Grassland","Gd6",21.548
"2091","nat",2020,"Grassland","Gd7",1345.9808
"2092","nat",2020,"Grassland","Gd8",17291.8632
"2093","nat",2020,"Grassland","Gd9",1855.9928
"2094","nat",2020,"Grassland","Gh1",8141.3984
"2095","nat",2020,"Grassland","Gh10",5872.66
"2096","nat",2020,"Grassland","Gh11",420.0992
"2097","nat",2020,"Grassland","Gh12",221.954
"2098","nat",2020,"Grassland","Gh13",2131.164
"2099","nat",2020,"Grassland","Gh14",3700.264
"2100","nat",2020,"Grassland","Gh15",5492.8644
"2101","nat",2020,"Grassland","Gh2",5669.4836
"2102","nat",2020,"Grassland","Gh3",12378.9708
"2103","nat",2020,"Grassland","Gh4",9258.3208
"2104","nat",2020,"Grassland","Gh5",2587.7776
"2105","nat",2020,"Grassland","Gh6",10518.8544
"2106","nat",2020,"Grassland","Gh7",1287.8068
"2107","nat",2020,"Grassland","Gh8",66.2432
"2108","nat",2020,"Grassland","Gh9",5322.0924
"2109","nat",2020,"Grassland","Gm1",2819.8516
"2110","nat",2020,"Grassland","Gm10",187.4896
"2111","nat",2020,"Grassland","Gm11",4240.3376
"2112","nat",2020,"Grassland","Gm12",3774.9456
"2113","nat",2020,"Grassland","Gm13",2135.0956
"2114","nat",2020,"Grassland","Gm14",2961.5316
"2115","nat",2020,"Grassland","Gm15",1983.8856
"2116","nat",2020,"Grassland","Gm16",5353.44
"2117","nat",2020,"Grassland","Gm17",806.4492
"2118","nat",2020,"Grassland","Gm19",848.8632
"2119","nat",2020,"Grassland","Gm2",2818.9224
"2120","nat",2020,"Grassland","Gm20",18.3856
"2121","nat",2020,"Grassland","Gm21",1195.0992
"2122","nat",2020,"Grassland","Gm22",352.8536
"2123","nat",2020,"Grassland","Gm23",760.7508
"2124","nat",2020,"Grassland","Gm24",9.336
"2125","nat",2020,"Grassland","Gm25",104.8692
"2126","nat",2020,"Grassland","Gm26",242.4308
"2127","nat",2020,"Grassland","Gm27",261.2656
"2128","nat",2020,"Grassland","Gm28",91.572
"2129","nat",2020,"Grassland","Gm29",502.8124
"2130","nat",2020,"Grassland","Gm3",6031.672
"2131","nat",2020,"Grassland","Gm30",2628.6144
"2132","nat",2020,"Grassland","Gm31",538.338
"2133","nat",2020,"Grassland","Gm4",7481.0312
"2134","nat",2020,"Grassland","Gm5",2465.3384
"2135","nat",2020,"Grassland","Gm6",5480.8668
"2136","nat",2020,"Grassland","Gm7",27.6636
"2137","nat",2020,"Grassland","Gm8",5561.5276
"2138","nat",2020,"Grassland","Gm9",440.6508
"2139","nat",2020,"Grassland","Gs1",282.2376
"2140","nat",2020,"Grassland","Gs10",7606.1784
"2141","nat",2020,"Grassland","Gs11",1024.5988
"2142","nat",2020,"Grassland","Gs12",4722.0004
"2143","nat",2020,"Grassland","Gs13",153.1612
"2144","nat",2020,"Grassland","Gs14",2152.5728
"2145","nat",2020,"Grassland","Gs15",3718.7268
"2146","nat",2020,"Grassland","Gs16",2990.1632
"2147","nat",2020,"Grassland","Gs17",4171.49
"2148","nat",2020,"Grassland","Gs18",1408.2936
"2149","nat",2020,"Grassland","Gs19",1342.1664
"2150","nat",2020,"Grassland","Gs2",1244.0572
"2151","nat",2020,"Grassland","Gs20",2266.1492
"2152","nat",2020,"Grassland","Gs3",1565.438
"2153","nat",2020,"Grassland","Gs4",4260.2476
"2154","nat",2020,"Grassland","Gs6",3316.8892
"2155","nat",2020,"Grassland","Gs7",2374.6972
"2156","nat",2020,"Grassland","Gs8",1671.1672
"2157","nat",2020,"Grassland","Gs9",2035.464
"2158","nat",2020,"IOCB","CB1",848.6136
"2159","nat",2020,"IOCB","CB2",407.9236
"2160","nat",2020,"IOCB","CB3",677.9888
"2161","nat",2020,"IOCB","CB4",643.7312
"2162","nat",2020,"IOCB","CB5",901.496
"2163","nat",2020,"IOCB","CB6",412.7432
"2164","nat",2020,"NOTVEG","NOTVEG",916.7296
"2165","nat",2020,"Nama-Karoo","NKb1",4638.2116
"2166","nat",2020,"Nama-Karoo","NKb2",601.4232
"2167","nat",2020,"Nama-Karoo","NKb3",40930.486
"2168","nat",2020,"Nama-Karoo","NKb4",2670.6484
"2169","nat",2020,"Nama-Karoo","NKb5",8549.1188
"2170","nat",2020,"Nama-Karoo","NKb6",40926.38
"2171","nat",2020,"Nama-Karoo","NKl1",20080.0552
"2172","nat",2020,"Nama-Karoo","NKl2",8169.664
"2173","nat",2020,"Nama-Karoo","NKl4",683.5496
"2174","nat",2020,"Nama-Karoo","NKu1",16969.9452
"2175","nat",2020,"Nama-Karoo","NKu2",11707.8832
"2176","nat",2020,"Nama-Karoo","NKu3",40036.994
"2177","nat",2020,"Nama-Karoo","NKu4",48120.434
"2178","nat",2020,"Savanna","SVcb1",5125.75
"2179","nat",2020,"Savanna","SVcb10",929.834
"2180","nat",2020,"Savanna","SVcb11",2506.7716
"2181","nat",2020,"Savanna","SVcb12",10912.8008
"2182","nat",2020,"Savanna","SVcb13",1922.6168
"2183","nat",2020,"Savanna","SVcb14",441.63
"2184","nat",2020,"Savanna","SVcb15",2868.9324
"2185","nat",2020,"Savanna","SVcb16",9917.0488
"2186","nat",2020,"Savanna","SVcb17",8216.7028
"2187","nat",2020,"Savanna","SVcb18",5109.2956
"2188","nat",2020,"Savanna","SVcb19",10702.0624
"2189","nat",2020,"Savanna","SVcb2",1076.1928
"2190","nat",2020,"Savanna","SVcb20",6254.0464
"2191","nat",2020,"Savanna","SVcb21",3053.2376
"2192","nat",2020,"Savanna","SVcb22",0.5316
"2193","nat",2020,"Savanna","SVcb23",2531.0024
"2194","nat",2020,"Savanna","SVcb24",596.9996
"2195","nat",2020,"Savanna","SVcb25",826.5452
"2196","nat",2020,"Savanna","SVcb26",1749.4692
"2197","nat",2020,"Savanna","SVcb27",1222.812
"2198","nat",2020,"Savanna","SVcb28",1815.7768
"2199","nat",2020,"Savanna","SVcb29",373.954
"2200","nat",2020,"Savanna","SVcb3",894.2568
"2201","nat",2020,"Savanna","SVcb4",3666.788
"2202","nat",2020,"Savanna","SVcb5",359.854
"2203","nat",2020,"Savanna","SVcb6",723.2408
"2204","nat",2020,"Savanna","SVcb7",366.7404
"2205","nat",2020,"Savanna","SVcb8",849.2756
"2206","nat",2020,"Savanna","SVcb9",2597.3956
"2207","nat",2020,"Savanna","SVk1",12010.6232
"2208","nat",2020,"Savanna","SVk10",5543.8588
"2209","nat",2020,"Savanna","SVk11",13625.8592
"2210","nat",2020,"Savanna","SVk12",7260.162
"2211","nat",2020,"Savanna","SVk13",8416.2852
"2212","nat",2020,"Savanna","SVk14",883.5132
"2213","nat",2020,"Savanna","SVk15",1617.2448
"2214","nat",2020,"Savanna","SVk16",7905.9664
"2215","nat",2020,"Savanna","SVk17",3767.4136
"2216","nat",2020,"Savanna","SVk18",953.4352
"2217","nat",2020,"Savanna","SVk2",3233.6
"2218","nat",2020,"Savanna","SVk3",577.6448
"2219","nat",2020,"Savanna","SVk4",12495.5028
"2220","nat",2020,"Savanna","SVk5",1421.0436
"2221","nat",2020,"Savanna","SVk6",4233.5024
"2222","nat",2020,"Savanna","SVk7",13132.408
"2223","nat",2020,"Savanna","SVk8",3241.1848
"2224","nat",2020,"Savanna","SVk9",5519.2396
"2225","nat",2020,"Savanna","SVkd1",37007.9424
"2226","nat",2020,"Savanna","SVkd2",2239.5172
"2227","nat",2020,"Savanna","SVkd3",2898.1208
"2228","nat",2020,"Savanna","SVkd4",762.2544
"2229","nat",2020,"Savanna","SVl1",1585.8384
"2230","nat",2020,"Savanna","SVl10",618.5128
"2231","nat",2020,"Savanna","SVl11",598.9264
"2232","nat",2020,"Savanna","SVl12",368.4948
"2233","nat",2020,"Savanna","SVl13",72.5552
"2234","nat",2020,"Savanna","SVl14",3421.8328
"2235","nat",2020,"Savanna","SVl15",1344.0928
"2236","nat",2020,"Savanna","SVl16",2252.8552
"2237","nat",2020,"Savanna","SVl17",42.7248
"2238","nat",2020,"Savanna","SVl18",866.8908
"2239","nat",2020,"Savanna","SVl19",81.0864
"2240","nat",2020,"Savanna","SVl2",183.83
"2241","nat",2020,"Savanna","SVl20",651.9612
"2242","nat",2020,"Savanna","SVl21",270.8504
"2243","nat",2020,"Savanna","SVl22",3684.1444
"2244","nat",2020,"Savanna","SVl23",5714.6308
"2245","nat",2020,"Savanna","SVl24",182.8452
"2246","nat",2020,"Savanna","SVl25",475.112
"2247","nat",2020,"Savanna","SVl26",518.7536
"2248","nat",2020,"Savanna","SVl27",428.0332
"2249","nat",2020,"Savanna","SVl3",14942.614
"2250","nat",2020,"Savanna","SVl4",1969.22
"2251","nat",2020,"Savanna","SVl5",2977.3808
"2252","nat",2020,"Savanna","SVl6",757.7924
"2253","nat",2020,"Savanna","SVl7",286.722
"2254","nat",2020,"Savanna","SVl8",1757.1012
"2255","nat",2020,"Savanna","SVl9",1121.308
"2256","nat",2020,"Savanna","SVmp1",8158.2776
"2257","nat",2020,"Savanna","SVmp2",2720.6736
"2258","nat",2020,"Savanna","SVmp3",276.8908
"2259","nat",2020,"Savanna","SVmp4",2801.0552
"2260","nat",2020,"Savanna","SVmp5",4730.6428
"2261","nat",2020,"Savanna","SVmp6",2444.4892
"2262","nat",2020,"Savanna","SVmp7",2030.1208
"2263","nat",2020,"Savanna","SVmp8",310.2928
"2264","nat",2020,"Savanna","SVs1",1975.5564
"2265","nat",2020,"Savanna","SVs2",1633.782
"2266","nat",2020,"Savanna","SVs3",1016.3196
"2267","nat",2020,"Savanna","SVs4",327.4648
"2268","nat",2020,"Savanna","SVs5",252.3812
"2269","nat",2020,"Savanna","SVs6",7044.2944
"2270","nat",2020,"Savanna","SVs7",4803.496
"2271","nat",2020,"Savanna","SVs8",857.2884
"2272","nat",2020,"Succulent Karoo","SKk1",1667.2184
"2273","nat",2020,"Succulent Karoo","SKk2",129.1948
"2274","nat",2020,"Succulent Karoo","SKk3",1299.2172
"2275","nat",2020,"Succulent Karoo","SKk4",979.4672
"2276","nat",2020,"Succulent Karoo","SKk5",831.094
"2277","nat",2020,"Succulent Karoo","SKk6",57.1048
"2278","nat",2020,"Succulent Karoo","SKk7",131.1172
"2279","nat",2020,"Succulent Karoo","SKk8",0.6348
"2280","nat",2020,"Succulent Karoo","SKk9",140.2672
"2281","nat",2020,"Succulent Karoo","SKn1",7342.5008
"2282","nat",2020,"Succulent Karoo","SKn2",534.226
"2283","nat",2020,"Succulent Karoo","SKn3",2891.3408
"2284","nat",2020,"Succulent Karoo","SKn4",4582.5824
"2285","nat",2020,"Succulent Karoo","SKn5",650.5632
"2286","nat",2020,"Succulent Karoo","SKn6",391.5216
"2287","nat",2020,"Succulent Karoo","SKn7",908.0956
"2288","nat",2020,"Succulent Karoo","SKr1",1199.756
"2289","nat",2020,"Succulent Karoo","SKr10",127.1584
"2290","nat",2020,"Succulent Karoo","SKr11",128.16
"2291","nat",2020,"Succulent Karoo","SKr12",611.9092
"2292","nat",2020,"Succulent Karoo","SKr13",721.8784
"2293","nat",2020,"Succulent Karoo","SKr14",365.2304
"2294","nat",2020,"Succulent Karoo","SKr15",200.304
"2295","nat",2020,"Succulent Karoo","SKr16",432.3712
"2296","nat",2020,"Succulent Karoo","SKr17",259.7872
"2297","nat",2020,"Succulent Karoo","SKr18",812.5508
"2298","nat",2020,"Succulent Karoo","SKr19",368.4908
"2299","nat",2020,"Succulent Karoo","SKr2",191.3456
"2300","nat",2020,"Succulent Karoo","SKr3",170.7448
"2301","nat",2020,"Succulent Karoo","SKr4",827.26
"2302","nat",2020,"Succulent Karoo","SKr5",18.3652
