"","T_MAPCODE","1750","1990","2014","2018","2020","2022","pnat_1990","pnat_2014","pnat_2018","pnat_2020","pnat_2022","ARD9022","ARD9014","ARD1422","ARD1822","ROD9022","ROD9014","ROD1422","ROD1822","nat_2040_ard9022","nat_2040_ard9014","nat_2040_ard1422","nat_2040_ard1822","pred2040lm","pred2040poly","pred2040spline","prclost50_9022","prclost50_9014","prclost50_1422","prclost50_1822","prclost50_lm","prclost50_poly","prclost50_spline","A2b_9022","A2b_9014","A2b_1422","A2b_1822","A2b_lm","A2b_poly","A2b_spline"
"408","SKk6",59.8264,58.2204,57.8168,57.1404,57.1048,57.032,0.973155663720364,0.96640947808994,0.955103432598318,0.954508377572443,0.953291523474586,0.0371375,0.0168166666666666,0.0981000000000005,0.0271000000000008,0.0637877788541474,0.0288844918047051,0.16967386641945,0.0468721893982386,56.363525,57.3795666666667,53.3154,56.8654,56.4672710280373,54.1098763887989,56.1592130573248,3,1,8,2,3,7,4,"LC","LC","LC","LC","LC","LC","LC"
"409","SKk7",185.2136,144.2304,138.4624,132.458,131.1172,130.8612,0.778724672486254,0.74758225097941,0.715163465317882,0.707924256102144,0.706542068185058,0.4177875,0.240333333333333,0.950150000000001,0.3992,0.289666741546858,0.166631537687848,0.686215174661136,0.288309317186471,123.341025,132.213733333333,96.7229,124.2704,124.083910280374,102.532656229127,130.367875796178,14,8,33,14,14,29,10,"LC","LC","VU","LC","LC","LC","LC"
"410","SKk8",2.86,0.8512,0.6144,0.6144,0.6144,0.6144,0.297622377622378,0.214825174825175,0.225874125874126,0.221958041958042,0.220839160839161,0.0074,0.00986666666666667,0,0,0.869360902255639,1.15914786967419,0,0,0.4812,0.357866666666667,0.8512,0.8512,0.479798130841122,0.840393872170366,0.633455414012739,43,58,0,0,44,1,26,"VU","EN","LC","LC","VU","LC","LC"
"411","SKk9",142.7656,142.1436,140.5024,140.3324,140.2672,140.2268,0.995643208167794,0.984147441680629,0.982956678639672,0.982499985991023,0.982217004656584,0.0598999999999998,0.0683833333333332,0.0344499999999996,0.0264000000000024,0.0421404832859164,0.0481086262999764,0.0245191541212105,0.0187897146240936,139.1486,138.724433333333,140.4211,140.8236,139.005112149533,140.091003432103,139.915026433121,2,2,1,1,2,1,2,"LC","LC","LC","LC","LC","LC","LC"
"412","SKn1",7582.1624,7372.6292,7358.7072,7343.7548,7342.5008,7342.0048,0.97236498126181,0.970528829611985,0.968556780055252,0.968391391880501,0.968325975186182,0.957012500000019,0.580083333333353,2.08780000000002,0.4375,0.0129806134831794,0.00786806602634178,0.0283718313999505,0.00594533778976829,7324.778575,7343.62503333333,7268.2392,7350.7542,7325.48506542056,7281.91235693867,7336.6445022293,1,0,1,0,1,1,0,"LC","LC","LC","LC","LC","LC","LC"
"413","SKn2",539.3324,535.4192,535.1212,534.2448,534.226,534.2036,0.992744363216451,0.992191828267688,0.990566856357971,0.990531998448452,0.990490465620089,0.0379874999999998,0.0124166666666667,0.114699999999999,0.0103000000000009,0.00709490806455948,0.00231905517520977,0.0214343965441846,0.00192479759725476,533.519825,534.798366666667,529.6842,534.9042,533.600755140187,530.653401803935,533.813396496816,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"414","SKn3",3107.996,2918.6092,2905.4704,2893.0444,2891.3408,2891.024,0.939064657740872,0.934837239172766,0.930839164529169,0.930291029975586,0.93018909934247,0.8620375,0.547449999999988,1.80580000000003,0.505100000000084,0.0295359001814974,0.0187572217616524,0.062151725930508,0.0173844483151535,2875.507325,2891.2367,2828.3192,2893.3542,2876.11285981308,2839.11800605012,2889.47602006369,1,1,3,1,1,3,1,"LC","LC","LC","LC","LC","LC","LC"
"415","SKn4",5040.6136,4632.4888,4606.0996,4584.9324,4582.5824,4581.266,0.919032714588557,0.913797399586431,0.909598069568356,0.909131856486679,0.908870697805521,1.60071250000001,1.09955000000002,3.10419999999999,0.916600000000017,0.0345540500821074,0.0237356213359873,0.0673932452524473,0.0198996999543826,4552.453175,4577.5113,4477.2788,4586.6588,4553.40347850467,4495.43665164805,4568.30344044585,2,1,3,1,2,3,1,"LC","LC","LC","LC","LC","LC","LC"
"416","SKn5",653.3436,652.7544,652.5144,650.838,650.5632,650.5384,0.999098177436804,0.998730836270532,0.996164958224126,0.995744352588745,0.995706394001564,0.0692500000000003,0.0100000000000004,0.247,0.0748999999999853,0.010608890572013,0.00153196975769147,0.0378535707411208,0.0114786738806048,649.2919,652.2544,640.4044,649.009400000001,649.598009345794,642.429915853354,650.653250318471,1,0,2,1,0,2,0,"LC","LC","LC","LC","LC","LC","LC"
"417","SKn6",396.7944,392.6292,391.8628,391.562,391.5216,391.506,0.989502876048654,0.987571397176976,0.986813321962205,0.986711506009157,0.986672190938178,0.0351000000000017,0.0319333333333347,0.0446000000000026,0.01400000000001,0.00893973244985388,0.00813320388125353,0.011381534557504,0.0035726790090843,390.8742,391.032533333333,390.3992,391.9292,390.832175700934,390.50347873484,391.377267515924,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"418","SKn7",997.1488,919.9676,911.934,908.4916,908.0956,907.9312,0.922598111736182,0.914541540841247,0.911089297805904,0.91069216550228,0.910527295424715,0.376137499999999,0.334733333333332,0.500349999999997,0.14009999999999,0.0408859507660921,0.0363853393677487,0.0548669092280798,0.0153629538979783,901.160725,903.230933333333,894.9501,912.962600000001,900.737295327103,896.377234683664,906.434020382165,2,2,3,1,2,3,1,"LC","LC","LC","LC","LC","LC","LC"
"419","SKr1",1200.4012,1200.1916,1200.1508,1199.7908,1199.756,1199.7416,0.999825391710705,0.999791403074239,0.999491503340716,0.999462513033143,0.999450517043802,0.0140625000000014,0.00170000000000906,0.0511499999999785,0.012299999999982,0.00117168792049548,0.000141644050833972,0.00426196441313696,0.00102487120785005,1199.488475,1200.1066,1197.6341,1199.5766,1199.55242056075,1198.08246857915,1199.59661974522,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"420","SKr10",127.5696,127.5328,127.5288,127.1652,127.1584,127.1424,0.999711530019691,0.999680174587049,0.996829965759868,0.996776661524376,0.996651239793807,0.0122,0.000166666666666278,0.0483000000000011,0.00570000000000093,0.00956616650775329,0.000130685334805068,0.0378737979185887,0.00446957863635581,126.9228,127.524466666667,125.1178,127.2478,126.979672897196,125.578275826341,126.901352866242,0,0,2,0,0,2,0,"LC","LC","LC","LC","LC","LC","LC"
"421","SKr11",129.2752,128.9884,128.9684,128.19,128.16,128.1204,0.997781477035038,0.997626768320606,0.991605505154894,0.991373442083246,0.991067118828669,0.0271250000000007,0.00083333333333376,0.106000000000002,0.0174000000000021,0.0210290227648383,0.000646052926723457,0.0821906761656356,0.0134916770309642,127.63215,128.946733333333,123.6884,128.1184,127.765491588785,124.685157234706,127.586191719745,1,0,4,1,1,3,1,"LC","LC","LC","LC","LC","LC","LC"
"422","SKr12",612.1464,612.072,612.0708,611.9304,611.9092,611.8968,0.999878460446717,0.999876500131341,0.999647143232403,0.999612510994102,0.999592254401888,0.00547500000000056,0.0000500000000016598,0.0217499999999973,0.00839999999999463,0.00089450260753646,0.0000081689735850782,0.00355351047623858,0.00137239025289144,611.79825,612.0695,610.9845,611.652,611.835957009346,611.180504384025,611.784211146496,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"423","SKr13",722.676,722.4456,722.4356,722.0072,721.8784,721.8316,0.999681184929346,0.999667347469682,0.999074550697685,0.998896324217215,0.998831564905988,0.019187500000001,0.000416666666666288,0.0755000000000052,0.0439000000000078,0.00265590931690926,0.0000576744694225126,0.0104507585174381,0.00607666621080243,721.486225,722.424766666667,718.6706,720.2506,721.642078504673,719.304687663857,721.562741719744,0,0,1,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"424","SKr14",365.5632,365.4176,365.3908,365.2504,365.2304,365.2156,0.999601710456632,0.999528398919804,0.999144334002985,0.999089623900874,0.999049138425312,0.00631249999999994,0.00111666666666584,0.0219000000000023,0.00870000000000459,0.00172747563335755,0.000305586448672927,0.0059935827612524,0.00238101232981361,365.101975,365.361766666667,364.3226,364.9826,365.137798130841,364.512968411704,365.072529617835,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"425","SKr15",241.7792,202.4592,201.5128,200.3552,200.304,200.304,0.837372280163058,0.833457964953147,0.82867012546985,0.828458362009635,0.828458362009635,0.0673500000000002,0.0394333333333338,0.1511,0.0127999999999986,0.0332659617345126,0.0194771753189451,0.0749828298748266,0.00635195382129502,199.0917,200.487533333333,194.9042,201.8192,199.103465420561,195.924566202577,200.198294904459,2,1,4,0,2,3,1,"LC","LC","LC","LC","LC","LC","LC"
"426","SKr16",432.8448,432.6108,432.6104,432.43,432.3712,432.3352,0.999459390525195,0.999458466406435,0.999041688845517,0.998905843387745,0.998822672699314,0.00861249999999991,0.0000166666666648515,0.0344000000000051,0.0237000000000052,0.0019908194617425,0.00000385257757431194,0.00795172746656231,0.00547837037667267,432.180175,432.609966666667,430.8908,431.4258,432.264927102804,431.191916660037,432.049602866242,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"427","SKr17",260.7456,260.4776,260.4216,259.9504,259.7872,259.666,0.998972178245769,0.998757409521004,0.996950284108342,0.996324386681884,0.995859565799001,0.0253625,0.00233333333333263,0.0944500000000019,0.0711000000000013,0.00973692171610916,0.000895790399378922,0.0362681129368693,0.0273018827931329,259.209475,260.360933333333,255.7551,256.9226,259.454985046729,256.575622527914,258.638242038217,0,0,2,1,0,1,1,"LC","LC","LC","LC","LC","LC","LC"
"428","SKr18",817.7808,815.864,815.808,814.6328,812.5508,812.362,0.997656095618777,0.997587617610978,0.996150557704461,0.993604643200232,0.993373774488225,0.109437500000002,0.002333333333335,0.430750000000003,0.567700000000002,0.0134136939489918,0.000285995378314891,0.0528004138228607,0.0695874519494786,810.392125,815.747333333333,794.3265,787.479,811.759340186916,796.745562396736,815.695378343949,1,0,3,3,1,2,0,"LC","LC","LC","LC","LC","LC","LC"
"429","SKr19",371.9632,370.912,370.8944,369.4556,368.4908,367.7144,0.997173913978587,0.997126597469857,0.993258472881188,0.990664667902631,0.988577364642524,0.0999249999999989,0.000733333333331624,0.397500000000001,0.435299999999998,0.0269403524286081,0.000197710867626721,0.107173362552792,0.117364942689886,365.91575,370.875333333333,351.037,349.147,367.330906542056,354.532638241579,361.247494904459,1,0,5,6,1,4,3,"LC","LC","LC","LC","LC","LC","LC"
"430","SKr2",192.1136,191.7488,191.7144,191.3576,191.3456,191.3312,0.998101123501928,0.997922062779522,0.996064828309917,0.996002365267217,0.995927409615977,0.0130499999999998,0.00143333333333236,0.0479000000000021,0.00659999999999883,0.00680577922782296,0.000747505764485807,0.0249850819761072,0.00344262089858604,191.0963,191.677133333333,189.3538,191.4188,191.149173831776,189.793260586325,191.124156050955,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"431","SKr3",170.7744,170.7744,170.7744,170.7484,170.7448,170.7376,1,1,0.999847752356325,0.999826671913355,0.999784511027414,0.00115000000000087,0,0.00460000000000349,0.00270000000000437,0.000673403039331933,0,0.00269361215732773,0.00158103322278068,170.7169,170.7744,170.5444,170.6394,170.728637383178,170.590040807793,170.660194267516,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"432","SKr4",836.2248,828.5832,828.5516,827.2752,827.26,827.1612,0.990861787404535,0.990823998522885,0.98929761470839,0.989279437777976,0.989161287730285,0.0444375000000008,0.00131666666666774,0.1738,0.0285000000000082,0.00536307035913844,0.000158905788419044,0.020976364055057,0.00343973748889124,826.361325,828.517366666667,819.8932,827.1582,826.596538317757,821.581492526157,825.807302866242,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"433","SKr5",18.3652,18.3652,18.3652,18.3652,18.3652,18.3652,1,1,1,1,1,0,0,0,0,0,0,0,0,18.3652,18.3652,18.3652,18.3652,18.3652,18.3652,18.3652,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"434","SKr6",65.8728,65.8684,65.8684,65.8632,65.824,65.8232,0.999933204600381,0.999933204600381,0.99985426458265,0.999259178295139,0.999247033677026,0.00141249999999982,0,0.00564999999999927,0.0100000000000016,0.00214442737336844,0,0.00857770949347375,0.0151817867141172,65.797775,65.8684,65.5859,65.3683999999999,65.8191514018692,65.6066087976539,65.9208643312102,0,0,0,1,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"435","SKr7",327.1496,327.1344,327.1344,326.5972,326.588,326.5544,0.999953538075547,0.999953538075547,0.998311475850803,0.998283354159687,0.998180648853002,0.0181250000000013,0,0.0725000000000051,0.0106999999999999,0.00554053624443081,0,0.0221621449777233,0.00327082691395339,326.22815,327.1344,323.5094,326.5994,326.322521495327,324.210741341573,326.082863057324,0,0,1,0,0,1,0,"LC","LC","LC","LC","LC","LC","LC"
"436","SKr8",50.5576,50.5576,50.5576,50.5336,50.5152,50.5104,1,1,0.99952529392218,0.999161352595851,0.999066411380287,0.00147500000000012,0,0.00590000000000046,0.00580000000000069,0.00291746443660323,0,0.0116698577464129,0.0114720635473217,50.48385,50.5576,50.2626,50.2676,50.5005495327103,50.3062199394988,50.5013885350318,0,0,1,1,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"437","SKr9",3.2652,3.2652,3.2652,3.2652,3.2652,3.2652,1,1,1,1,1,0,0,0,0,0,0,0,0,3.2652,3.2652,3.2652,3.2652,3.2652,3.2652,3.2652,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"438","SKs1",508.0212,352.32,347.6924,315.38,314.8356,311.0076,0.693514365148541,0.68440529647188,0.620800864215903,0.619729255393279,0.612194136780119,1.2910125,0.192816666666666,4.5856,1.09309999999999,0.366431794959128,0.0547277096578864,1.31886690649551,0.314387084675993,287.769375,342.679166666667,123.04,297.665,294.580650467289,166.898757334616,262.121464012739,18,3,65,16,16,53,26,"LC","LC","EN","LC","LC","EN","LC"
"439","SKs10",136.4288,134.3972,134.3972,134.0656,134.0148,133.9984,0.985108716048224,0.985108716048224,0.982678144204156,0.982305788807056,0.982185579584369,0.0124624999999998,0,0.0498499999999993,0.0167999999999964,0.0092728866375191,0,0.0370915465500764,0.0125002604220894,133.774075,134.3972,131.9047,133.5572,133.851061682243,132.344342133454,133.880752229299,0,0,2,1,0,2,0,"LC","LC","LC","LC","LC","LC","LC"
"440","SKs11",286.9792,286.9536,286.9512,286.7372,286.7088,286.6852,0.999910794928692,0.999902431953256,0.999156733310289,0.999057771434306,0.998975535509194,0.00838749999999955,0.000100000000000951,0.0332499999999953,0.012999999999991,0.00292294642757559,0.0000348488396733657,0.0115873361045346,0.00453038704838698,286.534225,286.9486,285.2911,286.3036,286.594302803738,285.597309253726,286.449480254777,0,0,1,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"441","SKs12",469.9288,427.9568,426.5624,423.9252,423.6604,423.524,0.9106843419684,0.907717083949739,0.902105169974685,0.901541680356684,0.901251423619919,0.138525,0.0580999999999984,0.379800000000003,0.100300000000004,0.0323689213490706,0.0135761366567837,0.0890373835105961,0.0235135586258902,421.03055,425.0518,408.9668,422.9418,421.378076635514,411.893399291377,422.14085477707,2,1,4,1,2,4,1,"LC","LC","LC","LC","LC","LC","LC"
"442","SKs13",201.1296,130.9596,115.4816,110.2904,108.2648,108.1508,0.651120471576536,0.574165115428062,0.548354891572399,0.538283773248691,0.537716974527867,0.712775,0.644916666666666,0.91635,0.5349,0.544270904920296,0.492454670498892,0.793503034249612,0.463190672799823,95.32085,98.7137666666667,85.1421,104.2146,94.7975514018688,86.2234632968537,111.351516242038,27,25,35,20,28,34,15,"LC","LC","VU","LC","LC","VU","LC"
"443","SKs14",838.9456,664.4676,651.2588,645.5372,644.9832,644.0144,0.792027039655491,0.776282514623117,0.769462525341333,0.768802172631932,0.76764738977116,0.639162499999998,0.550366666666667,0.905549999999991,0.38069999999999,0.0961916728520695,0.0828282171571145,0.139046105787744,0.0584560239339553,632.509475,636.949266666667,619.1901,645.4326,632.466543925234,622.91126082315,633.344181528662,5,4,7,3,5,6,5,"LC","LC","LC","LC","LC","LC","LC"
"444","SKs2",536.1004,528.9556,528.7648,525.67,525.4884,524.9028,0.986672645646226,0.986316742162476,0.98054394288831,0.980205200369184,0.97911286766434,0.126650000000001,0.00794999999999864,0.48275000000001,0.191800000000001,0.0239434084826782,0.00150296168525272,0.0912976809348901,0.0362732163714378,522.6231,528.5581,504.8181,519.3656,523.596080373831,509.576949606372,518.090914968153,1,0,5,2,1,4,2,"LC","LC","LC","LC","LC","LC","LC"
"445","SKs3",331.4,309.1804,308.0868,303.8476,303.662,302.72,0.932952323476162,0.929652383826192,0.916860591430296,0.916300543150272,0.913458056729028,0.2018875,0.0455666666666682,0.670849999999994,0.281899999999993,0.0652976385307735,0.0147378898101782,0.217747076473252,0.0915001876094637,299.086025,306.902066666667,275.6379,295.0854,300.406865420561,282.083340200006,291.630014649682,3,1,11,5,3,9,6,"LC","LC","LC","LC","LC","LC","LC"
"446","SKs4",449.044,443.7568,443.2376,441.8632,441.7228,441.4408,0.988225652720001,0.987069418587043,0.98400869402553,0.983696029787727,0.983068028968208,0.0723749999999992,0.0216333333333338,0.224599999999995,0.105599999999995,0.0163096092273964,0.00487504266601297,0.0506725963681771,0.0238246935729269,440.13805,442.675133333333,432.5268,438.4768,440.560385046729,434.535307410937,438.332121656051,1,0,3,1,1,2,1,"LC","LC","LC","LC","LC","LC","LC"
"447","SKs5",566.1096,566.0364,565.8908,565.7144,565.7124,565.6908,0.999870696416383,0.999613502403068,0.99930190196386,0.999298369079062,0.99926021392324,0.0107999999999997,0.00606666666666437,0.0250000000000057,0.00589999999999691,0.00190800450289057,0.0010717803071789,0.00441781347214086,0.00104260397942446,565.4964,565.733066666667,564.7864,565.7414,565.51656635514,564.980686065293,565.413563694267,0,0,0,0,0,0,0,"LC","LC","LC","LC","LC","LC","LC"
"448","SKs6",123.302,123.1816,123.1816,122.832,122.8264,122.7916,0.999023535709072,0.999023535709072,0.996188220791228,0.996142803847464,0.995860569982644,0.0121875,0,0.0487500000000001,0.0100999999999978,0.00989392896341663,0,0.0395757158536665,0.00819927651532191,122.572225,123.1816,120.7441,122.6766,122.646338317757,121.225096951812,122.336864968153,0,0,2,0,0,2,1,"LC","LC","LC","LC","LC","LC","LC"
"449","SKs7",3151.7932,2613.5344,2571.8156,2545.486,2543.0388,2540.0112,0.829221409577253,0.815984881241574,0.807631033660457,0.806854586779361,0.805893990760561,2.2976,1.73828333333334,3.97555,1.36869999999999,0.0879116035358097,0.0665108266159932,0.154581455995523,0.0532192121394703,2498.6544,2526.62023333333,2414.7569,2545.0994,2499.70656448598,2436.42834835749,2506.82029394905,4,3,8,3,4,7,4,"LC","LC","LC","LC","LC","LC","LC"
"450","SKs8",868.0312,757.7072,752.856,734.138,732.4448,727.288,0.872903185968431,0.867314446761821,0.845750705735001,0.843800084605254,0.837859284320656,0.950599999999998,0.202133333333331,3.196,1.71250000000001,0.125457432633608,0.0266769714387472,0.424516773459997,0.22746713847004,710.1772,747.600533333333,597.9072,672.0822,717.447168224299,628.554114378752,669.403487261147,6,1,21,11,5,17,12,"LC","LC","LC","LC","LC","LC","LC"
"451","SKs9",917.3924,905.496,891.826,886.9968,886.2784,884.7432,0.987032375676973,0.972131445606046,0.966867395020931,0.966084305908791,0.964410867149107,0.648524999999999,0.569583333333332,0.885350000000003,0.563400000000001,0.0716209679556839,0.0629029099337083,0.0992738493831759,0.063173758109766,873.06975,877.016833333333,861.2285,877.326,873.51628224299,864.855976439679,868.28946210191,4,3,5,3,4,4,4,"LC","LC","LC","LC","LC","LC","LC"
