"","...1","LC","T_MAPCODE","IAT","IAT_cert","n","km2"
"13666",91629,5,"FFg3",0,6,40413,4.0413
"13667",91631,7,"FFg3",0,6,35352,3.5352
"13668",91633,1,"FFg4",0,6,114243,11.4243
"13669",91634,2,"FFg4",0,6,8209,0.8209
"13670",91635,3,"FFg4",0,6,357,0.0357
"13671",91637,5,"FFg4",0,6,15525,1.5525
"13672",91641,1,"FFg5",0,6,178823,17.8823
"13673",91642,2,"FFg5",0,6,147720,14.772
"13674",91643,3,"FFg5",0,6,8622,0.8622
"13675",91644,4,"FFg5",0,6,224879,22.4879
"13676",91645,5,"FFg5",0,6,729979,72.9979
"13677",91646,6,"FFg5",0,6,165,0.0165
"13678",91647,7,"FFg5",0,6,46444,4.6444
"13679",91649,1,"FFh1",0,6,1785920,178.592
"13680",91650,2,"FFh1",0,6,555549,55.5549
"13681",91651,3,"FFh1",0,6,96371,9.6371
"13682",91652,4,"FFh1",0,6,31933,3.1933
"13683",91653,5,"FFh1",0,6,1181993,118.1993
"13684",91654,6,"FFh1",0,6,322,0.0322
"13685",91655,7,"FFh1",0,6,8396,0.8396
"13686",91665,1,"FFh11",0,6,37670,3.767
"13687",91666,2,"FFh11",0,6,9410,0.941
"13688",91667,3,"FFh11",0,6,137,0.0137
"13689",91668,4,"FFh11",0,6,38289,3.8289
"13690",91670,6,"FFh11",0,6,4,4e-04
"13691",91671,7,"FFh11",0,6,3012,0.3012
"13692",91681,1,"FFh3",0,6,545347,54.5347
"13693",91682,2,"FFh3",0,6,65755,6.5755
"13694",91683,3,"FFh3",0,6,2007,0.2007
"13695",91684,4,"FFh3",0,6,2157,0.2157
"13696",91685,5,"FFh3",0,6,33943,3.3943
"13697",91687,7,"FFh3",0,6,176,0.0176
"13698",91689,1,"FFh4",0,6,1607611,160.7611
"13699",91690,2,"FFh4",0,6,247897,24.7897
"13700",91691,3,"FFh4",0,6,24942,2.4942
"13701",91692,4,"FFh4",0,6,25935,2.5935
"13702",91693,5,"FFh4",0,6,583816,58.3816
"13703",91694,6,"FFh4",0,6,994,0.0994
"13704",91695,7,"FFh4",0,6,14170,1.417
"13705",91697,1,"FFh5",0,6,58384,5.8384
"13706",91698,2,"FFh5",0,6,7719,0.7719
"13707",91699,3,"FFh5",0,6,164,0.0164
"13708",91700,4,"FFh5",0,6,6906,0.6906
"13709",91701,5,"FFh5",0,6,27132,2.7132
"13710",91703,7,"FFh5",0,6,2005,0.2005
"13711",91705,1,"FFh6",0,6,111464,11.1464
"13712",91706,2,"FFh6",0,6,1602,0.1602
"13713",91707,3,"FFh6",0,6,2380,0.238
"13714",91709,5,"FFh6",0,6,1161,0.1161
"13715",91711,7,"FFh6",0,6,3866,0.3866
"13716",91713,1,"FFh7",0,6,339,0.0339
"13717",91714,2,"FFh7",0,6,504,0.0504
"13718",91715,3,"FFh7",0,6,4,4e-04
"13719",91716,4,"FFh7",0,6,97,0.0097
"13720",91717,5,"FFh7",0,6,1557,0.1557
"13721",91719,7,"FFh7",0,6,24,0.0024
"13722",91721,1,"FFh8",0,6,235403,23.5403
"13723",91722,2,"FFh8",0,6,53857,5.3857
"13724",91723,3,"FFh8",0,6,1724,0.1724
"13725",91724,4,"FFh8",0,6,3090,0.309
"13726",91725,5,"FFh8",0,6,74292,7.4292
"13727",91727,7,"FFh8",0,6,9166,0.9166
"13728",91729,1,"FFh9",0,6,930438,93.0438
"13729",91730,2,"FFh9",0,6,266308,26.6308
"13730",91731,3,"FFh9",0,6,15670,1.567
"13731",91732,4,"FFh9",0,6,152430,15.243
"13732",91733,5,"FFh9",0,6,831059,83.1059
"13733",91734,6,"FFh9",0,6,43,0.0043
"13734",91735,7,"FFh9",0,6,221507,22.1507
"13735",91737,1,"FFl1",0,6,26963,2.6963
"13736",91738,2,"FFl1",0,6,992,0.0992
"13737",91739,3,"FFl1",0,6,24,0.0024
"13738",91740,4,"FFl1",0,6,2175,0.2175
"13739",91741,5,"FFl1",0,6,274,0.0274
"13740",91742,6,"FFl1",0,6,244,0.0244
"13741",91743,7,"FFl1",0,6,39,0.0039
"13742",91745,1,"FFl2",0,6,5676606,567.6606
"13743",91746,2,"FFl2",0,6,99033,9.9033
"13744",91747,3,"FFl2",0,6,1755,0.1755
"13745",91748,4,"FFl2",0,6,40050,4.005
"13746",91749,5,"FFl2",0,6,148823,14.8823
"13747",91750,6,"FFl2",0,6,10312,1.0312
"13748",91751,7,"FFl2",0,6,610,0.061
"13749",91753,1,"FFl3",0,6,2533016,253.3016
"13750",91754,2,"FFl3",0,6,96261,9.6261
"13751",91756,4,"FFl3",0,6,9229,0.9229
"13752",91757,5,"FFl3",0,6,469308,46.9308
"13753",91758,6,"FFl3",0,6,230,0.023
"13754",91759,7,"FFl3",0,6,302,0.0302
"13755",91761,1,"FFq2",0,6,5858804,585.8804
"13756",91762,2,"FFq2",0,6,52485,5.2485
"13757",91763,3,"FFq2",0,6,2002,0.2002
"13758",91764,4,"FFq2",0,6,3187,0.3187
"13759",91765,5,"FFq2",0,6,6468,0.6468
"13760",91766,6,"FFq2",0,6,216,0.0216
"13761",91769,1,"FFq3",0,6,3503879,350.3879
"13762",91770,2,"FFq3",0,6,26090,2.609
"13763",91771,3,"FFq3",0,6,441,0.0441
"13764",91772,4,"FFq3",0,6,2677,0.2677
"13765",91773,5,"FFq3",0,6,14811,1.4811
"13766",91774,6,"FFq3",0,6,560,0.056
"13767",91777,1,"FFq4",0,6,790230,79.023
"13768",91778,2,"FFq4",0,6,10806,1.0806
"13769",91779,3,"FFq4",0,6,2876,0.2876
"13770",91780,4,"FFq4",0,6,3804,0.3804
"13771",91781,5,"FFq4",0,6,15582,1.5582
"13772",91782,6,"FFq4",0,6,1400,0.14
"13773",91783,7,"FFq4",0,6,14,0.0014
"13774",91785,1,"FFq5",0,6,1417070,141.707
"13775",91786,2,"FFq5",0,6,2931,0.2931
"13776",91787,3,"FFq5",0,6,88,0.0088
"13777",91788,4,"FFq5",0,6,14,0.0014
"13778",91809,1,"FFs10",0,6,8176537,817.6537
"13779",91810,2,"FFs10",0,6,134530,13.453
"13780",91811,3,"FFs10",0,6,16957,1.6957
"13781",91812,4,"FFs10",0,6,17286,1.7286
"13782",91813,5,"FFs10",0,6,60072,6.0072
"13783",91814,6,"FFs10",0,6,503,0.0503
"13784",91815,7,"FFs10",0,6,37633,3.7633
"13785",91817,1,"FFs11",0,6,169299,16.9299
"13786",91818,2,"FFs11",0,6,2691,0.2691
"13787",91819,3,"FFs11",0,6,138,0.0138
"13788",91820,4,"FFs11",0,6,9411,0.9411
"13789",91823,7,"FFs11",0,6,531,0.0531
"13790",91825,1,"FFs12",0,6,43930,4.393
"13791",91826,2,"FFs12",0,6,6265,0.6265
"13792",91827,3,"FFs12",0,6,36,0.0036
"13793",91828,4,"FFs12",0,6,572,0.0572
"13794",91829,5,"FFs12",0,6,191,0.0191
"13795",91830,6,"FFs12",0,6,550,0.055
"13796",91833,1,"FFs13",0,6,738525,73.8525
"13797",91834,2,"FFs13",0,6,12261,1.2261
"13798",91835,3,"FFs13",0,6,51,0.0051
"13799",91836,4,"FFs13",0,6,616,0.0616
"13800",91837,5,"FFs13",0,6,16297,1.6297
"13801",91838,6,"FFs13",0,6,467,0.0467
"13802",91839,7,"FFs13",0,6,25,0.0025
"13803",91849,1,"FFs15",0,6,4145829,414.5829
"13804",91850,2,"FFs15",0,6,77618,7.7618
"13805",91851,3,"FFs15",0,6,2474,0.2474
"13806",91852,4,"FFs15",0,6,4726,0.4726
"13807",91853,5,"FFs15",0,6,114036,11.4036
"13808",91855,7,"FFs15",0,6,2311,0.2311
"13809",91857,1,"FFs16",0,6,6929424,692.9424
"13810",91858,2,"FFs16",0,6,70409,7.0409
"13811",91859,3,"FFs16",0,6,883,0.0883
"13812",91860,4,"FFs16",0,6,2193,0.2193
"13813",91861,5,"FFs16",0,6,61761,6.1761
"13814",91862,6,"FFs16",0,6,82,0.0082
"13815",91863,7,"FFs16",0,6,70185,7.0185
"13816",91865,1,"FFs17",0,6,965113,96.5113
"13817",91866,2,"FFs17",0,6,28684,2.8684
"13818",91867,3,"FFs17",0,6,476,0.0476
"13819",91868,4,"FFs17",0,6,3874,0.3874
"13820",91869,5,"FFs17",0,6,22238,2.2238
"13821",91870,6,"FFs17",0,6,796,0.0796
"13822",91871,7,"FFs17",0,6,2297,0.2297
"13823",91873,1,"FFs18",0,6,6961789,696.1789
"13824",91874,2,"FFs18",0,6,515454,51.5454
"13825",91875,3,"FFs18",0,6,6252,0.6252
"13826",91876,4,"FFs18",0,6,15581,1.5581
"13827",91877,5,"FFs18",0,6,794307,79.4307
"13828",91878,6,"FFs18",0,6,142,0.0142
"13829",91879,7,"FFs18",0,6,24096,2.4096
"13830",91881,1,"FFs19",0,6,7098031,709.8031
"13831",91882,2,"FFs19",0,6,697369,69.7369
"13832",91883,3,"FFs19",0,6,5278,0.5278
"13833",91884,4,"FFs19",0,6,8047,0.8047
"13834",91885,5,"FFs19",0,6,544878,54.4878
"13835",91886,6,"FFs19",0,6,180,0.018
"13836",91887,7,"FFs19",0,6,1244039,124.4039
"13837",91897,1,"FFs20",0,6,4920852,492.0852
"13838",91898,2,"FFs20",0,6,287539,28.7539
"13839",91899,3,"FFs20",0,6,17808,1.7808
"13840",91900,4,"FFs20",0,6,69557,6.9557
"13841",91901,5,"FFs20",0,6,567832,56.7832
"13842",91902,6,"FFs20",0,6,125,0.0125
"13843",91903,7,"FFs20",0,6,110187,11.0187
"13844",91905,1,"FFs21",0,6,3043814,304.3814
"13845",91906,2,"FFs21",0,6,1348,0.1348
"13846",91907,3,"FFs21",0,6,270,0.027
"13847",91908,4,"FFs21",0,6,219,0.0219
"13848",91909,5,"FFs21",0,6,973,0.0973
"13849",91913,1,"FFs22",0,6,3752984,375.2984
"13850",91914,2,"FFs22",0,6,24946,2.4946
"13851",91915,3,"FFs22",0,6,30,0.003
"13852",91916,4,"FFs22",0,6,620,0.062
"13853",91917,5,"FFs22",0,6,3521,0.3521
"13854",91919,7,"FFs22",0,6,56,0.0056
"13855",91921,1,"FFs23",0,6,6215827,621.5827
"13856",91922,2,"FFs23",0,6,35962,3.5962
"13857",91923,3,"FFs23",0,6,1448,0.1448
"13858",91924,4,"FFs23",0,6,2600,0.26
"13859",91925,5,"FFs23",0,6,14876,1.4876
"13860",91926,6,"FFs23",0,6,40,0.004
"13861",91929,1,"FFs24",0,6,7483300,748.33
"13862",91930,2,"FFs24",0,6,7194,0.7194
"13863",91931,3,"FFs24",0,6,266,0.0266
"13864",91932,4,"FFs24",0,6,1855,0.1855
"13865",91933,5,"FFs24",0,6,1427,0.1427
"13866",91935,7,"FFs24",0,6,265,0.0265
"13867",91937,1,"FFs25",0,6,3256274,325.6274
"13868",91938,2,"FFs25",0,6,14103,1.4103
"13869",91939,3,"FFs25",0,6,72,0.0072
"13870",91940,4,"FFs25",0,6,451,0.0451
"13871",91941,5,"FFs25",0,6,560,0.056
"13872",91945,1,"FFs26",0,6,2803862,280.3862
"13873",91946,2,"FFs26",0,6,57228,5.7228
"13874",91947,3,"FFs26",0,6,527,0.0527
"13875",91948,4,"FFs26",0,6,1702,0.1702
"13876",91949,5,"FFs26",0,6,107776,10.7776
"13877",91951,7,"FFs26",0,6,304,0.0304
"13878",91953,1,"FFs27",0,6,8079522,807.9522
"13879",91954,2,"FFs27",0,6,509806,50.9806
"13880",91955,3,"FFs27",0,6,1646,0.1646
"13881",91956,4,"FFs27",0,6,11641,1.1641
"13882",91957,5,"FFs27",0,6,539158,53.9158
"13883",91958,6,"FFs27",0,6,260,0.026
"13884",91959,7,"FFs27",0,6,458,0.0458
"13885",91961,1,"FFs28",0,6,4947340,494.734
"13886",91962,2,"FFs28",0,6,221073,22.1073
"13887",91963,3,"FFs28",0,6,7569,0.7569
"13888",91964,4,"FFs28",0,6,14617,1.4617
"13889",91965,5,"FFs28",0,6,195430,19.543
"13890",91966,6,"FFs28",0,6,32,0.0032
"13891",91967,7,"FFs28",0,6,927,0.0927
"13892",91977,1,"FFs3",0,6,371520,37.152
"13893",91978,2,"FFs3",0,6,2022,0.2022
"13894",91979,3,"FFs3",0,6,18,0.0018
"13895",91980,4,"FFs3",0,6,51,0.0051
"13896",91981,5,"FFs3",0,6,7337,0.7337
"13897",91983,7,"FFs3",0,6,385,0.0385
"13898",91985,1,"FFs30",0,6,329284,32.9284
"13899",91986,2,"FFs30",0,6,101,0.0101
"13900",91987,3,"FFs30",0,6,52,0.0052
"13901",91988,4,"FFs30",0,6,60,0.006
"13902",91993,1,"FFs31",0,6,412907,41.2907
"13903",91994,2,"FFs31",0,6,257,0.0257
"13904",91995,3,"FFs31",0,6,4,4e-04
"13905",91996,4,"FFs31",0,6,48,0.0048
"13906",92009,1,"FFs4",0,6,614846,61.4846
"13907",92010,2,"FFs4",0,6,22473,2.2473
"13908",92011,3,"FFs4",0,6,3662,0.3662
"13909",92012,4,"FFs4",0,6,1569,0.1569
"13910",92013,5,"FFs4",0,6,25945,2.5945
"13911",92014,6,"FFs4",0,6,688,0.0688
"13912",92017,1,"FFs5",0,6,10231467,1023.1467
"13913",92018,2,"FFs5",0,6,395761,39.5761
"13914",92019,3,"FFs5",0,6,47616,4.7616
"13915",92020,4,"FFs5",0,6,19312,1.9312
"13916",92021,5,"FFs5",0,6,329189,32.9189
"13917",92022,6,"FFs5",0,6,1011,0.1011
"13918",92023,7,"FFs5",0,6,11906,1.1906
"13919",92025,1,"FFs6",0,6,350624,35.0624
"13920",92026,2,"FFs6",0,6,4433,0.4433
"13921",92027,3,"FFs6",0,6,44,0.0044
"13922",92028,4,"FFs6",0,6,6669,0.6669
"13923",92029,5,"FFs6",0,6,2550,0.255
"13924",92033,1,"FFs7",0,6,3679424,367.9424
"13925",92034,2,"FFs7",0,6,51511,5.1511
"13926",92035,3,"FFs7",0,6,18759,1.8759
"13927",92036,4,"FFs7",0,6,4849,0.4849
"13928",92037,5,"FFs7",0,6,138657,13.8657
"13929",92038,6,"FFs7",0,6,159,0.0159
"13930",92039,7,"FFs7",0,6,2781,0.2781
"13931",92041,1,"FFs8",0,6,3105501,310.5501
"13932",92042,2,"FFs8",0,6,12374,1.2374
"13933",92043,3,"FFs8",0,6,1889,0.1889
"13934",92044,4,"FFs8",0,6,4234,0.4234
"13935",92045,5,"FFs8",0,6,19376,1.9376
"13936",92046,6,"FFs8",0,6,219,0.0219
"13937",92047,7,"FFs8",0,6,435,0.0435
"13938",92049,1,"FFs9",0,6,1783863,178.3863
"13939",92050,2,"FFs9",0,6,37975,3.7975
"13940",92051,3,"FFs9",0,6,3475,0.3475
"13941",92052,4,"FFs9",0,6,54152,5.4152
"13942",92053,5,"FFs9",0,6,1368,0.1368
"13943",92054,6,"FFs9",0,6,52,0.0052
"13944",92055,7,"FFs9",0,6,17003,1.7003
"13945",92057,1,"FFt1",0,6,3841944,384.1944
"13946",92058,2,"FFt1",0,6,33202,3.3202
"13947",92059,3,"FFt1",0,6,942,0.0942
"13948",92060,4,"FFt1",0,6,1969,0.1969
"13949",92061,5,"FFt1",0,6,51754,5.1754
"13950",92062,6,"FFt1",0,6,16,0.0016
"13951",92063,7,"FFt1",0,6,221,0.0221
"13952",92073,1,"FOz1",0,6,458283,45.8283
"13953",92074,2,"FOz1",0,6,85675,8.5675
"13954",92075,3,"FOz1",0,6,250,0.025
"13955",92076,4,"FOz1",0,6,945,0.0945
"13956",92077,5,"FOz1",0,6,29514,2.9514
"13957",92078,6,"FOz1",0,6,4,4e-04
"13958",92079,7,"FOz1",0,6,10505,1.0505
"13959",92089,1,"FOz6",0,6,522,0.0522
"13960",92090,2,"FOz6",0,6,302,0.0302
"13961",92093,5,"FOz6",0,6,346,0.0346
"13962",92095,7,"FOz6",0,6,99,0.0099
"13963",92097,1,"FRa1",0,6,1329152,132.9152
"13964",92098,2,"FRa1",0,6,609067,60.9067
"13965",92099,3,"FRa1",0,6,66816,6.6816
"13966",92100,4,"FRa1",0,6,260176,26.0176
"13967",92101,5,"FRa1",0,6,1610710,161.071
"13968",92102,6,"FRa1",0,6,2202,0.2202
"13969",92103,7,"FRa1",0,6,5520,0.552
"13970",92105,1,"FRa2",0,6,348439,34.8439
"13971",92106,2,"FRa2",0,6,66120,6.612
"13972",92107,3,"FRa2",0,6,670,0.067
"13973",92108,4,"FRa2",0,6,15202,1.5202
"13974",92109,5,"FRa2",0,6,178829,17.8829
"13975",92110,6,"FRa2",0,6,2,2e-04
"13976",92111,7,"FRa2",0,6,808,0.0808
"13977",92113,1,"FRc1",0,6,104604,10.4604
"13978",92114,2,"FRc1",0,6,108647,10.8647
"13979",92115,3,"FRc1",0,6,1559,0.1559
"13980",92116,4,"FRc1",0,6,21865,2.1865
"13981",92117,5,"FRc1",0,6,633934,63.3934
"13982",92118,6,"FRc1",0,6,2146,0.2146
"13983",92119,7,"FRc1",0,6,2993,0.2993
"13984",92121,1,"FRc2",0,6,220524,22.0524
"13985",92122,2,"FRc2",0,6,171145,17.1145
"13986",92123,3,"FRc2",0,6,325,0.0325
"13987",92124,4,"FRc2",0,6,11242,1.1242
"13988",92125,5,"FRc2",0,6,1411554,141.1554
"13989",92126,6,"FRc2",0,6,784,0.0784
"13990",92127,7,"FRc2",0,6,522,0.0522
"13991",92153,1,"FRg2",0,6,1316832,131.6832
"13992",92154,2,"FRg2",0,6,1262483,126.2483
"13993",92155,3,"FRg2",0,6,49619,4.9619
"13994",92156,4,"FRg2",0,6,478995,47.8995
"13995",92157,5,"FRg2",0,6,5900460,590.046
"13996",92158,6,"FRg2",0,6,8408,0.8408
"13997",92159,7,"FRg2",0,6,52413,5.2413
"13998",92161,1,"FRg3",0,6,160293,16.0293
"13999",92162,2,"FRg3",0,6,1610,0.161
"14000",92164,4,"FRg3",0,6,64,0.0064
"14001",92165,5,"FRg3",0,6,1085,0.1085
"14002",92167,7,"FRg3",0,6,2,2e-04
"14003",92169,1,"FRl1",0,6,4104998,410.4998
"14004",92170,2,"FRl1",0,6,255966,25.5966
"14005",92171,3,"FRl1",0,6,14076,1.4076
"14006",92172,4,"FRl1",0,6,18631,1.8631
"14007",92173,5,"FRl1",0,6,364047,36.4047
"14008",92174,6,"FRl1",0,6,168,0.0168
"14009",92175,7,"FRl1",0,6,920,0.092
"14010",92185,1,"FRs10",0,6,19342,1.9342
"14011",92186,2,"FRs10",0,6,19332,1.9332
"14012",92187,3,"FRs10",0,6,271,0.0271
"14013",92188,4,"FRs10",0,6,186772,18.6772
"14014",92191,7,"FRs10",0,6,2435,0.2435
"14015",92201,1,"FRs12",0,6,673035,67.3035
"14016",92202,2,"FRs12",0,6,528645,52.8645
"14017",92203,3,"FRs12",0,6,3444,0.3444
"14018",92204,4,"FRs12",0,6,60481,6.0481
"14019",92205,5,"FRs12",0,6,6300158,630.0158
"14020",92206,6,"FRs12",0,6,749,0.0749
"14021",92207,7,"FRs12",0,6,8655,0.8655
"14022",92209,1,"FRs13",0,6,3159124,315.9124
"14023",92210,2,"FRs13",0,6,2059152,205.9152
"14024",92211,3,"FRs13",0,6,11046,1.1046
"14025",92212,4,"FRs13",0,6,136211,13.6211
"14026",92213,5,"FRs13",0,6,19596427,1959.6427
"14027",92214,6,"FRs13",0,6,9148,0.9148
"14028",92215,7,"FRs13",0,6,18914,1.8914
"14029",92217,1,"FRs14",0,6,13879,1.3879
"14030",92218,2,"FRs14",0,6,1900,0.19
"14031",92220,4,"FRs14",0,6,70,0.007
"14032",92221,5,"FRs14",0,6,4079,0.4079
"14033",92225,1,"FRs15",0,6,2565290,256.529
"14034",92226,2,"FRs15",0,6,59968,5.9968
"14035",92227,3,"FRs15",0,6,2152,0.2152
"14036",92228,4,"FRs15",0,6,6343,0.6343
"14037",92229,5,"FRs15",0,6,46917,4.6917
"14038",92231,7,"FRs15",0,6,534,0.0534
"14039",92233,1,"FRs16",0,6,10142963,1014.2963
"14040",92234,2,"FRs16",0,6,644514,64.4514
"14041",92235,3,"FRs16",0,6,12543,1.2543
"14042",92236,4,"FRs16",0,6,52458,5.2458
"14043",92237,5,"FRs16",0,6,1670852,167.0852
"14044",92238,6,"FRs16",0,6,1020,0.102
"14045",92239,7,"FRs16",0,6,210,0.021
"14046",92241,1,"FRs17",0,6,217828,21.7828
"14047",92242,2,"FRs17",0,6,201711,20.1711
"14048",92243,3,"FRs17",0,6,10057,1.0057
"14049",92244,4,"FRs17",0,6,28217,2.8217
"14050",92245,5,"FRs17",0,6,863008,86.3008
"14051",92246,6,"FRs17",0,6,338,0.0338
"14052",92247,7,"FRs17",0,6,9884,0.9884
"14053",92289,1,"FRs4",0,6,1932217,193.2217
"14054",92290,2,"FRs4",0,6,803186,80.3186
"14055",92291,3,"FRs4",0,6,75633,7.5633
"14056",92292,4,"FRs4",0,6,115212,11.5212
"14057",92293,5,"FRs4",0,6,1574287,157.4287
"14058",92294,6,"FRs4",0,6,308,0.0308
"14059",92295,7,"FRs4",0,6,3772,0.3772
"14060",92305,1,"FRs6",0,6,9077801,907.7801
"14061",92306,2,"FRs6",0,6,1175943,117.5943
"14062",92307,3,"FRs6",0,6,29080,2.908
"14063",92308,4,"FRs6",0,6,66502,6.6502
"14064",92309,5,"FRs6",0,6,912632,91.2632
"14065",92310,6,"FRs6",0,6,5422,0.5422
"14066",92311,7,"FRs6",0,6,78,0.0078
"14067",92313,1,"FRs7",0,6,3280958,328.0958
"14068",92314,2,"FRs7",0,6,410135,41.0135
"14069",92315,3,"FRs7",0,6,12790,1.279
"14070",92316,4,"FRs7",0,6,49868,4.9868
"14071",92317,5,"FRs7",0,6,588542,58.8542
"14072",92318,6,"FRs7",0,6,548,0.0548
"14073",92319,7,"FRs7",0,6,1745,0.1745
"14074",92321,1,"FRs8",0,6,3491493,349.1493
"14075",92322,2,"FRs8",0,6,901947,90.1947
"14076",92323,3,"FRs8",0,6,43774,4.3774
"14077",92324,4,"FRs8",0,6,122334,12.2334
"14078",92325,5,"FRs8",0,6,1856490,185.649
"14079",92326,6,"FRs8",0,6,14422,1.4422
"14080",92327,7,"FRs8",0,6,62306,6.2306
"14081",92329,1,"FRs9",0,6,3264647,326.4647
"14082",92330,2,"FRs9",0,6,3263947,326.3947
"14083",92331,3,"FRs9",0,6,153262,15.3262
"14084",92332,4,"FRs9",0,6,1115127,111.5127
"14085",92333,5,"FRs9",0,6,31792160,3179.216
"14086",92334,6,"FRs9",0,6,102319,10.2319
"14087",92335,7,"FRs9",0,6,102142,10.2142
"14088",92345,1,"FS10",0,6,538645,53.8645
"14089",92346,2,"FS10",0,6,1365,0.1365
"14090",92347,3,"FS10",0,6,2,2e-04
"14091",92348,4,"FS10",0,6,12326,1.2326
"14092",92349,5,"FS10",0,6,40,0.004
"14093",92369,1,"FS13",0,6,38,0.0038
"14094",92370,2,"FS13",0,6,38,0.0038
"14095",92371,3,"FS13",0,6,4,4e-04
"14096",92372,4,"FS13",0,6,1818,0.1818
"14097",92385,1,"FS2",0,6,490158,49.0158
"14098",92386,2,"FS2",0,6,166914,16.6914
"14099",92387,3,"FS2",0,6,200,0.02
"14100",92388,4,"FS2",0,6,178752,17.8752
"14101",92389,5,"FS2",0,6,976114,97.6114
"14102",92390,6,"FS2",0,6,18024,1.8024
"14103",92391,7,"FS2",0,6,821,0.0821
"14104",92393,1,"FS3",0,6,3498459,349.8459
"14105",92394,2,"FS3",0,6,1693920,169.392
"14106",92395,3,"FS3",0,6,3949,0.3949
"14107",92396,4,"FS3",0,6,226083,22.6083
"14108",92397,5,"FS3",0,6,3453738,345.3738
"14109",92398,6,"FS3",0,6,77361,7.7361
"14110",92399,7,"FS3",0,6,12918,1.2918
"14111",92401,1,"FS4",0,6,417532,41.7532
"14112",92402,2,"FS4",0,6,66892,6.6892
"14113",92404,4,"FS4",0,6,15776,1.5776
"14114",92405,5,"FS4",0,6,26210,2.621
"14115",92406,6,"FS4",0,6,2216,0.2216
"14116",92409,1,"FS5",0,6,1804685,180.4685
"14117",92410,2,"FS5",0,6,107413,10.7413
"14118",92411,3,"FS5",0,6,56,0.0056
"14119",92412,4,"FS5",0,6,79517,7.9517
"14120",92413,5,"FS5",0,6,3345,0.3345
"14121",92414,6,"FS5",0,6,3138,0.3138
"14122",92415,7,"FS5",0,6,261,0.0261
"14123",92417,1,"FS6",0,6,1502367,150.2367
"14124",92418,2,"FS6",0,6,115145,11.5145
"14125",92419,3,"FS6",0,6,17674,1.7674
"14126",92420,4,"FS6",0,6,1812181,181.2181
"14127",92421,5,"FS6",0,6,81549,8.1549
"14128",92422,6,"FS6",0,6,47247,4.7247
"14129",92423,7,"FS6",0,6,920,0.092
"14130",92425,1,"FS7",0,6,88870,8.887
"14131",92426,2,"FS7",0,6,6052,0.6052
"14132",92427,3,"FS7",0,6,230,0.023
"14133",92428,4,"FS7",0,6,10211,1.0211
"14134",92429,5,"FS7",0,6,34670,3.467
"14135",92665,1,"SKk8",0,6,1742,0.1742
"14136",92666,2,"SKk8",0,6,381,0.0381
"14137",92669,5,"SKk8",0,6,40,0.004
"14138",92785,1,"SKv10",0,6,50175,5.0175
"14139",92786,2,"SKv10",0,6,839,0.0839
"14140",92787,3,"SKv10",0,6,4,4e-04
"14141",92788,4,"SKv10",0,6,287,0.0287
"14142",92789,5,"SKv10",0,6,1230,0.123
"14143",92793,1,"SKv11",0,6,139746,13.9746
"14144",92794,2,"SKv11",0,6,20168,2.0168
"14145",92795,3,"SKv11",0,6,95,0.0095
"14146",92796,4,"SKv11",0,6,3892,0.3892
"14147",92797,5,"SKv11",0,6,38529,3.8529
"14148",92798,6,"SKv11",0,6,24,0.0024
"14149",92799,7,"SKv11",0,6,38,0.0038
"14150",92801,1,"SKv13",0,6,47627,4.7627
"14151",92802,2,"SKv13",0,6,133,0.0133
"14152",92803,3,"SKv13",0,6,2,2e-04
"14153",92804,4,"SKv13",0,6,39,0.0039
"14154",92805,5,"SKv13",0,6,90,0.009
"14155",92809,1,"SKv14",0,6,17090,1.709
"14156",92810,2,"SKv14",0,6,284,0.0284
"14157",92812,4,"SKv14",0,6,102,0.0102
"14158",92813,5,"SKv14",0,6,186,0.0186
"14159",92817,1,"SKv2",0,6,3063,0.3063
"14160",92841,1,"SKv5",0,6,1414,0.1414
"14161",92849,1,"SKv6",0,6,14786,1.4786
"14162",92857,1,"SKv7",0,6,305320,30.532
"14163",92858,2,"SKv7",0,6,38161,3.8161
"14164",92859,3,"SKv7",0,6,3889,0.3889
"14165",92860,4,"SKv7",0,6,17769,1.7769
"14166",92861,5,"SKv7",0,6,92979,9.2979
"14167",92862,6,"SKv7",0,6,711,0.0711
"14168",92863,7,"SKv7",0,6,1005,0.1005
"14169",92865,1,"SKv8",0,6,72335,7.2335
"14170",92866,2,"SKv8",0,6,7969,0.7969
"14171",92867,3,"SKv8",0,6,61,0.0061
"14172",92868,4,"SKv8",0,6,103,0.0103
"14173",92869,5,"SKv8",0,6,9082,0.9082
"14174",93249,1,"AZa2",1,7,2993,0.2993
"14175",93250,2,"AZa2",1,7,1286,0.1286
"14176",93251,3,"AZa2",1,7,4,4e-04
"14177",93252,4,"AZa2",1,7,77,0.0077
"14178",93253,5,"AZa2",1,7,1945,0.1945
"14179",93255,7,"AZa2",1,7,226,0.0226
"14180",93273,1,"AZd3",1,7,15,0.0015
"14181",93337,1,"FFa3",1,7,2456,0.2456
"14182",93338,2,"FFa3",1,7,2880,0.288
"14183",93339,3,"FFa3",1,7,7,7e-04
"14184",93340,4,"FFa3",1,7,657,0.0657
"14185",93341,5,"FFa3",1,7,1211,0.1211
"14186",93343,7,"FFa3",1,7,1248,0.1248
"14187",93345,1,"FFa4",1,7,1715,0.1715
"14188",93346,2,"FFa4",1,7,929,0.0929
"14189",93347,3,"FFa4",1,7,4,4e-04
